timestamp,idr_tmax,idr_tmin,idr_ptot,idr_umax,idr_umin,idr_vmed,idr_rgcorr
2002/05/17,27.92,15.4,0,100,43.58,0.725,19.867
2002/05/18,25,15,1.38,100,47.99,0.75,16.792
2002/05/19,18.55,14.13,10.36,100,66.06,1.092,3.691
2002/05/20,22.9,11.63,1.05,90,35.34,1.513,13.934
2002/05/21,21.03,14.29,1.31,92.15,45.24,1.015,16.023
2002/05/22,25.54,13.25,0,100,47.51,0.811,14.924
2002/05/23,27.34,15.29,0,100,45.55,0.758,21.254
2002/05/24,27.86,18.06,0,100,50.55,0.659,17.073
2002/05/25,29.59,17.17,0,100,45.64,0.827,21.306
2002/05/26,28.11,17.3,1.09,100,45.45,0.874,19.579
2002/05/27,28.08,17.86,1.38,100,50.49,0.758,10.459
2002/05/28,22.43,17.39,12.81,100,74.6,1.212,5.184
2002/05/29,23.89,17.51,4.31,100,68.94,0.924,6.125
2002/05/30,27.77,16.99,3.68,100,63.51,0.473,11.401
2002/05/31,30.47,16.34,3.52,100,47.52,0.672,16.792
2002/06/01,25.83,17.27,0,100,53.9,0.875,14.798
2002/06/02,27.32,14.81,0,100,43.31,0.673,23.605
2002/06/03,28.19,15.88,0,100,46.67,0.673,22.053
2002/06/04,26.65,18.21,10.23,95,49.46,0.61,12.45
2002/06/05,27.43,17.62,18.65,100,53.4,1.176,11.919
2002/06/06,26.62,16.22,0,81.46,33.44,1.537,26.084
2002/06/07,25.44,15.5,0,97.97,46.69,0.853,19.568
2002/06/08,27.2,15.14,0,100,45.76,0.673,23.262
2002/06/09,26.55,16.8,0,100,52.21,0.844,14.148
2002/06/10,28.46,16.2,2.65,100,47.53,0.986,11.04
2002/06/11,25.96,14.11,0,100,43.9,0.844,24.289
2002/06/12,27.52,15.95,1.69,100,50.03,0.76,20.055
2002/06/13,28.38,16.65,0,94,40.72,0.827,24.808
2002/06/14,27.61,15.29,0,100,44.37,0.873,22.878
2002/06/15,28.01,17.62,0,94.4,45.42,0.928,23.15
2002/06/16,29.05,16.81,0,100,43.61,0.673,22.799
2002/06/17,30.1,17.05,0,100,42.34,0.675,26.468
2002/06/18,30.25,17.47,0,100,44.16,0.673,25.67
2002/06/19,29.77,18.63,0,95.22,44.22,0.836,21.286
2002/06/20,30.22,18.66,0,94,42.05,0.732,19.122
2002/06/21,28.77,19.81,5.3,95.95,51.55,0.798,12.534
2002/06/22,28.75,20.09,5.31,100,60.4,0.761,14.051
2002/06/23,22.16,19.17,28.66,100,80.96,1.022,1.37
2002/06/24,24.7,17.81,0,100,65.9,0.753,15.284
2002/06/25,28.7,17.07,0,100,46.78,1.08,24.467
2002/06/26,28.43,17.03,0,94,43.19,0.838,26.365
2002/06/27,28.09,17.22,3.71,100,51.19,0.67,17.187
2002/06/28,19.34,17.88,39.79,100,80.2,0.909,2.794
2002/06/29,25.83,16.01,3.3,100,49.26,1.014,19.842
2002/06/30,26.34,14.87,3.69,100,48.68,0.512,20.539
2002/07/01,27.07,16.63,0,100,54.79,0.798,19.104
2002/07/02,28.12,16.88,0,93.29,43.24,1.353,25.045
2002/07/03,23.24,15.92,0,86.05,42.37,1.336,25.973
2002/07/04,25.65,15.62,0,88.46,40.1,1.342,24.676
2002/07/05,23.78,16.65,0,79.84,38.28,2.251,25.139
2002/07/06,27.11,14.66,0,88.03,36.82,1.296,25.156
2002/07/07,28.09,14.72,0,94.95,40.34,0.918,19.154
2002/07/08,29.79,17.24,0,93.18,40.04,1.012,22.895
2002/07/09,30.25,17.94,0,93,40.81,0.787,21.898
2002/07/10,29.55,18.47,1.6,98.67,47.75,0.934,20.372
2002/07/11,29.9,18.6,0,100,48.31,0.701,21.115
2002/07/12,30.02,18.78,4.21,100,50.88,0.684,14.758
2002/07/13,25.7,17.46,15.75,100,66.17,0.998,7.472
2002/07/14,27.53,14.87,0,98,45.46,0.673,26.848
2002/07/15,28,15.57,0,93,41.19,0.729,24.681
2002/07/16,28.6,16.04,0,100,45.54,0.676,24.078
2002/07/17,29.82,18.34,0,97.06,46.61,0.73,19.913
2002/07/18,25.92,19.2,10.58,97.89,62.8,1.026,6.74
2002/07/19,28.92,18.59,0,92.82,44.07,1.391,22.237
2002/07/20,28.75,16.99,0,93.54,41.79,0.631,19.037
2002/07/21,28.8,17.25,2.15,96.99,46.08,0.747,20.179
2002/07/22,30.59,17.97,0,97.04,44.33,0.814,21.67
2002/07/23,26.35,17.71,0,75.94,35.69,1.415,23.216
2002/07/24,29.67,16.9,0,84.92,32.18,1.115,23.432
2002/07/25,31.39,17.19,0,94,38.06,1.005,20.753
2002/07/26,33.89,17.69,0,92.98,30.74,0.673,22.458
2002/07/27,34.56,17.92,0,92.99,30.21,0.525,22.558
2002/07/28,36.18,18.97,0,93.4,31.71,0.574,20.174
2002/07/29,32.09,22.84,0,75.71,35.59,0.789,20.723
2002/07/30,32.63,21.7,0,83.97,36.46,0.616,19.643
2002/07/31,31.92,22.85,0,83.12,39.68,1.023,14.116
2002/08/01,28.09,20.31,26.14,96.93,57.64,0.838,7.369
2002/08/02,30.37,19.36,3.69,96.89,47.31,1.067,13.219
2002/08/03,27.11,18.41,0,93.8,48.09,0.868,15.932
2002/08/04,27.9,16.6,0,96.08,45.54,0.611,18.797
2002/08/05,29.9,16.97,0,97.02,44.17,0.653,18.717
2002/08/06,30.81,18.46,0,95.77,43.79,0.639,18.494
2002/08/07,32.01,19.3,0,94.11,41.6,0.593,17.646
2002/08/08,27.64,20.23,4.77,96.86,57.65,0.706,7.167
2002/08/09,30.12,18.64,0,100,47.87,0.667,17.673
2002/08/10,30.59,17.25,0,93.8,39.07,0.591,20.066
2002/08/11,31.07,18.01,0,93.8,39.1,0.594,17.93
2002/08/12,31.67,19.74,0,94,42.69,0.68,17.725
2002/08/13,33.17,19.48,0,91,33.75,0.54,20.541
2002/08/14,31.9,22.5,1.04,86.15,39.18,1.315,13.418
2002/08/15,31.17,21.89,0,92,43.23,0.929,15.637
2002/08/16,31.63,19.15,1.31,88.01,33.82,0.777,17.475
2002/08/17,25.02,17.56,5.17,100,62.8,0.824,5.57
2002/08/18,27.13,16.82,0,89.97,38.54,1.351,17.709
2002/08/19,27.84,14.24,0,93.97,38.23,0.84,9.295
2002/08/20,29.75,18.67,0,93,40.83,0.885,15.084
2002/08/21,26.62,17.05,0,85.61,36.48,0.948,9.414
2002/08/22,23.46,15.86,0,51.15,26.74,2.507,20.186
2002/08/23,24.83,13.78,0,63.97,18.88,1.193,20.073
2002/08/24,26.83,11.4,0,87,23.92,0.673,21.596
2002/08/25,28.74,14.22,0,94.16,38.38,0.503,19.568
2002/08/26,28.62,14.97,0,91.72,34.31,0.537,16.587
2002/08/27,28.77,17.87,0,90.72,37.47,0.673,15.759
2002/08/28,29.98,17.49,0,91,34.84,0.621,19.008
2002/08/29,34.91,18.04,0,93,29.78,0.596,15.389
2002/08/30,31.23,18.39,0,92,35.56,0.417,15.8
2002/08/31,31.41,19.59,0,91.32,36.61,0.6,15.571
2002/09/01,31.42,19.65,0,88.67,34.69,0.758,15.111
2002/09/02,31.36,19.36,0,91.55,36.39,0.736,14.833
2002/09/03,24.13,18.12,17.52,97.16,65.89,0.804,1.756
2002/09/04,25.03,16.56,1.92,100,61.14,0.649,9.588
2002/09/05,22.7,16.97,7.07,98.11,70.28,1.012,6.366
2002/09/06,24.38,16.03,5.43,100,62.12,0.736,9.514
2002/09/07,26.61,13.33,0,100,50.09,0.417,14.196
2002/09/08,23.89,15.81,11.06,100,72.81,0.588,5.52
2002/09/09,24.58,15.26,0,100,66.26,0.417,10.839
2002/09/10,25.95,14.16,0,100,53.68,0.625,13.781
2002/09/11,24.04,15.29,2.72,100,70.62,0.555,9.01
2002/09/12,24.17,13.48,0,100,50.4,0.588,6.579
2002/09/13,24.64,13.79,2.54,100,54.16,0.645,12.496
2002/09/14,24.63,18.25,14.11,100,77.88,0.906,8.883
2002/09/15,23.83,16.06,16.51,100,79.51,0.623,5.864
2002/09/16,24.17,13.98,0,100,65.76,0.417,9.124
2002/09/17,19.6,15.71,14.86,100,91.27,1.081,1.632
2002/09/18,20.05,17.04,33.78,100,95.43,1.703,1.169
2002/09/19,24.07,14.65,2.87,100,56.83,1.068,9.922
2002/09/20,23.91,11.24,0,100,44.24,1.13,11.016
2002/09/21,24.11,15.94,0,91.06,41.26,1.374,13.444
2002/09/22,23.09,13.42,0,94,43.74,1.345,12.807
2002/09/23,24.12,12.07,0,100,44.98,1.082,12.489
2002/09/24,23.92,11.36,0,100,54.4,0.491,12.506
2002/09/25,24.18,11.98,0,100,60.51,0.417,11.118
2002/09/26,23.07,11.9,0,100,63.77,0.503,10.591
2002/09/27,23.59,12.72,0,100,64.82,0.417,12.931
2002/09/28,23.64,13.42,0,100,63.99,0.525,10.711
2002/09/29,23.28,13.09,0,100,62.95,0.657,9.81
2002/09/30,22.46,14.49,0,100,71.67,0.549,7.233
2002/10/01,16.86,11.52,0,100,66.74,1.212,2.809
2002/10/02,21.36,10.11,0,100,61.58,0.417,8.145
2002/10/03,21.14,10.43,0,100,64.31,0.417,11.24
2002/10/04,20.02,12.31,0,100,71.34,0.503,4.139
2002/10/05,21.4,9.43,0,100,54.33,0.586,10.856
2002/10/06,22.25,10.84,0,100,60.01,0.479,8.548
2002/10/07,21.25,12.56,0,100,63.43,0.583,8.332
2002/10/08,23.3,10.61,0,100,52.51,0.658,10.027
2002/10/09,21.3,11.68,0,100,48.67,0.883,7.134
2002/10/10,19.39,15.21,0,93,56.6,1.017,2.211
2002/10/11,18.16,15.25,19.26,92.37,59.18,1.081,2.138
2002/10/12,16.8,15.77,14.53,100,96.5,0.946,0.57
2002/10/13,19.87,16.55,14.87,100,90.79,3.126,1.247
2002/10/14,21.84,13.06,0,100,65.79,0.656,6.816
2002/10/15,20.47,9.86,0,100,61.27,0.501,9.172
2002/10/16,21.28,10.46,0,100,64.16,0.417,7.969
2002/10/17,22.03,10.33,0,100,64.14,0.417,9.098
2002/10/18,21.91,10.64,0,100,65.13,0.422,6.916
2002/10/19,21.86,10.62,0,100,62.55,0.42,7.496
2002/10/20,21.83,11.73,0,100,59.42,0.605,9.564
2002/10/21,20.1,11.42,0,100,71.35,0.501,6.803
2002/10/22,19.95,9.44,0,100,64.61,0.568,8.818
2002/10/23,19.18,7.49,0,100,62.73,0.47,7.341
2002/10/24,18.45,7.35,0,100,65.11,0.427,6.492
2002/10/25,18.25,12.2,0,100,79.9,0.474,5.407
2002/10/26,18.37,11.86,0,100,77.95,0.503,5.043
2002/10/27,17.29,11.08,3.66,100,77.11,0.573,1.607
2002/10/28,17.66,14.56,5.87,100,90.06,0.745,1.743
2002/10/29,15.61,14.42,16.31,100,94.01,0.858,0.807
2002/10/30,13.65,13.43,0,92.52,74.69,0.907,0.871
2002/10/31,12.85,12.11,8.9,94.06,86.29,1.861,0.982
2002/11/01,16.33,14.24,92.19,100,95.53,3.897,0.251
2002/11/02,16.47,13.9,44.04,100,94.27,1.197,0.505
2002/11/03,17.95,10.18,2.47,100,68.88,0.708,4.57
2002/11/04,15.95,9.26,5.95,100,68.44,0.665,4.694
2002/11/05,15.92,13.91,12.44,100,91.09,1.257,1.42
2002/11/06,12.85,12.28,7.4,96.09,89.45,1.113,0.78
2002/11/07,15.46,8.67,0,98.1,49.87,0.775,7.477
2002/11/08,10.52,7.13,0,85.02,29.51,1.693,8.547
2002/11/09,9.77,4.97,0,92,38.94,0.959,5.767
2002/11/10,10.54,3.87,0,100,51.37,0.673,3.957
2002/11/11,9.15,7.98,26.43,100,92.7,0.686,0.517
2002/11/12,12.71,8.46,0,100,83.13,0.584,3.192
2002/11/13,10.19,9.23,10.99,100,93.41,0.906,0.598
2002/11/14,14.33,7.3,0,92.48,37.52,1.566,3.552
2002/11/15,13.81,2.14,0,100,51.23,0.473,4.401
2002/11/16,12.65,4.12,0,100,62.9,0.497,5.896
2002/11/17,13.65,4.9,0,100,65.38,0.573,6.561
2002/11/18,12.23,5.54,0,100,63.35,0.616,4.064
2002/11/19,16.63,6.74,0,100,62.21,0.776,2.952
2002/11/20,16.24,4.9,0,100,36.66,0.891,5.595
2002/11/21,8.79,1.31,0,100,62.35,0.588,3.956
2002/11/22,7.95,0.07,0,100,73.84,0.459,3.617
2002/11/23,7.07,5.6,1.87,100,90.99,0.332,0.491
2002/11/24,10.04,4.71,0,100,65.69,0.808,4.514
2002/11/25,15.12,3.91,0,100,52.31,0.728,2.349
2002/11/26,14.35,5.26,0,100,59.71,0.635,4.613
2002/11/27,12.27,4.54,0,100,64.27,0.675,2.502
2002/11/28,8.32,6.45,0,100,82.17,0.749,2.381
2002/11/29,8.85,6.1,0,100,86.42,0.503,1.473
2002/11/30,9.14,8.43,3.54,100,96.36,0.962,0.476
2002/12/01,12.38,4.5,0,100,50.72,0.844,5.5
2002/12/02,11.3,3.27,0,100,58.86,0.503,6.257
2002/12/03,9.71,6.49,0,100,77.39,0.588,1.945
2002/12/04,10.31,2.18,0,100,49.73,0.777,2.833
2002/12/05,7.68,1.21,0,100,59.62,0.693,4.491
2002/12/06,8.68,3.62,0,100,75.55,0.503,0.795
2002/12/07,9.67,6.15,1.84,100,87.93,0.509,2.251
2002/12/08,10.24,9.42,17.71,100,96.93,0.675,0.538
2002/12/09,10.09,4.88,0,100,81.71,0.478,0.491
2002/12/10,9.28,2.89,0,100,80.61,0.505,3.259
2002/12/11,8.86,1.43,0,100,79.73,0.474,2.179
2002/12/12,7.02,1.49,0,100,88.34,0.555,1.239
2002/12/13,6.87,1.28,0,100,86.93,0.673,2.062
2002/12/14,6.44,0.32,0,100,86.54,0.604,2.383
2002/12/15,6.72,-0.61,0,100,82.68,0.417,5.644
2002/12/16,6.63,-0.79,0,100,84.28,0.36,5.813
2002/12/17,5.31,-0.04,0,100,86.56,0.614,2.328
2002/12/18,4.09,-1.44,0,100,90.96,0.509,2.217
2002/12/19,3.03,-1.84,0,100,95.19,0.665,1.709
2002/12/20,5.17,-1.48,0,100,69.05,0.79,3.235
2002/12/21,4.26,-1.59,0,96,57.86,0.632,3.8
2002/12/22,3.44,-2.45,0,98.83,67.91,0.588,3.565
2002/12/23,3.52,-3.21,0,100,66.78,0.588,3.372
2002/12/24,2.31,-2.98,0,100,91.54,0.417,0.745
2002/12/25,3.99,-0.13,0,100,94.62,0.675,1.891
2002/12/26,4.11,-1.2,0,100,92.48,0.503,2.426
2002/12/27,3.88,-1.51,0,100,90.68,0.699,2.364
2002/12/28,6.34,1.13,0,98.9,57.62,0.869,5.312
2002/12/29,5.08,-1.02,0,96.65,54.13,0.7,3.904
2002/12/30,3.29,-1.42,0,97.02,73.4,0.616,3.663
2002/12/31,3.4,-2.91,0,100,81.42,0.665,4.212
2003/01/01,3.58,-3.24,0,100,78.17,0.401,4.663
2003/01/02,3.76,-2.97,0,98.91,62.78,0.493,4.663
2003/01/03,4.71,-2.49,0,100,63.71,0.661,4.971
2003/01/04,5.67,-1.02,0,100,59.73,0.768,3.926
2003/01/05,5.66,-1.6,0,100,79.54,0.352,4.213
2003/01/06,7.27,-0.36,0,100,84.55,0.587,2.18
2003/01/07,7.1,1.75,0,100,88.37,0.673,3.212
2003/01/08,5.41,0.14,0,100,89.14,0.759,1.241
2003/01/09,5.15,-0.67,0,100,71.91,0.748,4.873
2003/01/10,2.92,-1.85,0,93,64.97,0.678,2.049
2003/01/11,2.92,-2.71,0,93.56,61.4,0.673,4.292
2003/01/12,2.77,-2.9,6.4,100,81.12,0.934,1.162
2003/01/13,3.79,-3.69,0,100,83.21,0.724,2.134
2003/01/14,4.87,-2.5,0,100,86.35,0.511,1.858
2003/01/15,4.25,-3.54,0,100,86.53,0.506,1.779
2003/01/16,8.56,3.88,48.97,100,89.09,2.001,0.344
2003/01/17,13.44,1.37,28.81,100,34.43,3,5.922
2003/01/18,9.19,1.99,3.02,100,61.21,1.202,1.371
2003/01/19,8.55,1.03,0,93.74,32.79,1.573,7.188
2003/01/20,8.5,1.03,0,94.96,35.71,1.285,6.869
2003/01/21,5.25,-1.22,0,96.53,53.51,0.615,6.949
2003/01/22,4.36,-0.45,0,94.11,59.06,0.768,6.497
2003/01/23,6.86,-1.75,0,96.54,37.7,1.028,6.658
2003/01/24,6.71,1.58,0,84.63,28.01,1.222,6.905
2003/01/25,5.66,-0.63,0,77.92,22.07,1.287,7.324
2003/01/26,3.03,-3.05,0,86.35,36.7,0.518,8.373
2003/01/27,3.65,-2.54,0,92,44.89,0.588,7.778
2003/01/28,5.72,-0.72,0,100,72.52,0.617,5.093
2003/01/29,7.65,3.78,1.17,100,90.27,0.479,0.983
2003/01/30,7.03,5.52,5.54,100,97.71,0.588,0.251
2003/01/31,9.41,5.65,0,100,85.87,0.494,1.444
2003/02/01,9.36,5.54,30.91,100,87.29,1.884,0.36
2003/02/02,12.91,2.91,0,100,43.92,1.101,7.908
2003/02/03,9.17,2.53,0,100,51.86,1,8.873
2003/02/04,7.67,5.64,7.62,100,91.69,1.161,0.223
2003/02/05,11.88,3.5,10.88,100,38.66,1.754,2.676
2003/02/06,8.47,0.97,0,95,37.41,0.896,8.638
2003/02/07,7.59,0.14,0,100,46.44,0.673,10.737
2003/02/08,6.23,-0.74,0,100,63.19,0.567,8.347
2003/02/09,6.31,-1.45,0,100,56.15,0.794,8.955
2003/02/10,7.54,-1.13,0,100,47.85,0.758,6.571
2003/02/11,10.43,4.68,0,100,78.69,0.727,2.151
2003/02/12,14.1,8.65,8.08,100,89.31,1.156,0.76
2003/02/13,17.34,7.93,0,100,77.22,1.297,1.99
2003/02/14,21.07,10.1,1.11,100,66.22,1.179,4.409
2003/02/15,20.54,7.44,0,100,54.72,0.561,9.801
2003/02/16,19.73,8.04,0,100,72.44,0.567,2.317
2003/02/17,19.75,6.61,0,100,55.47,0.923,5.208
2003/02/18,16.34,3.43,0,100,38.24,0.677,11.46
2003/02/19,14.25,2.78,0,100,42.35,0.774,11.087
2003/02/20,14.9,2.56,0,100,39.68,0.76,12.607
2003/02/21,12.93,1.82,0,99.02,31.25,1.013,11.801
2003/02/22,10.53,1.83,0,92.97,31.04,0.985,11.829
2003/02/23,11.8,-0.17,0,100,34.09,0.987,9.525
2003/02/24,14.97,1.82,0,100,36.18,1.144,11.971
2003/02/25,11.81,1.4,0,100,40.74,0.844,10.995
2003/02/26,13.74,1.34,0,96,24.54,1.018,12.195
2003/02/27,9.76,-0.54,0,100,37.49,0.76,12.531
2003/02/28,12.55,0.15,0,100,35.13,0.743,12.828
2003/03/01,14.4,0.65,0,100,40.93,0.42,12.871
2003/03/02,14.04,4.36,0,100,55.97,0.476,5.871
2003/03/03,15.49,3.94,0,100,53.9,0.77,13.344
2003/03/04,17.01,4.09,0,100,34.05,0.793,13.384
2003/03/05,14.05,1.75,0,100,44.09,0.588,14.117
2003/03/06,12.7,3.88,0,92,29.02,1.597,15.306
2003/03/07,13.34,3.94,0,86.61,22.29,1.271,15.652
2003/03/08,10.19,4.53,0,100,54.78,1.044,5.178
2003/03/09,14.86,2.52,0,100,31.93,1.01,9.178
2003/03/10,11.05,1.17,0,97.79,33.85,0.773,16.21
2003/03/11,12.02,0.13,0,100,35.42,0.691,15.743
2003/03/12,11.33,1.96,26.01,100,49.5,1.079,6.197
2003/03/13,12.46,6.72,8.93,100,60.5,1.043,6.363
2003/03/14,12.44,3.07,0,85.23,22.43,1.246,17.278
2003/03/15,11.34,-0.13,0,100,35.35,0.758,17.374
2003/03/16,17.36,1.88,0,100,33.27,1.054,18.17
2003/03/17,19.15,2.68,0,100,34.4,0.844,17.175
2003/03/18,17.7,5.85,1.78,100,47.77,0.927,7.487
2003/03/19,14.47,7.82,0,100,61.03,1.099,15.009
2003/03/20,12.32,6.8,3.61,100,76.48,0.79,3.241
2003/03/21,15.39,10.7,33.8,100,85.21,1.7,0.527
2003/03/22,21.75,10.3,5.4,100,55.87,0.966,10.08
2003/03/23,18.74,6.83,0,97.93,32.53,1.302,18.39
2003/03/24,17.7,4.42,1.38,100,33.74,0.881,14.438
2003/03/25,18.59,4.32,0,100,29.25,1.221,18.938
2003/03/26,12.56,4.13,0,72.14,16.38,1.876,19.666
2003/03/27,15.61,1.49,0,100,32.41,0.758,13.144
2003/03/28,20.35,7.02,1.23,100,35.57,1.261,19.391
2003/03/29,10.12,2.57,0,74.42,20.94,1.809,20.304
2003/03/30,18.16,1.4,0,100,22.48,1.401,18.191
2003/03/31,21.69,9.06,0,100,37.6,0.864,14.13
2003/04/01,11.34,4.51,0,73,20.49,2.668,20.949
2003/04/02,12.48,1.41,0,80.4,17.74,1.534,21.213
2003/04/03,13.09,2.4,0,82.58,21.23,1.17,21.096
2003/04/04,13.76,0.45,0,100,32.31,0.771,21.245
2003/04/05,15.06,3.79,0,100,42.66,0.915,12.492
2003/04/06,18.81,3.25,0,100,37.8,0.758,11.423
2003/04/07,23.77,5.15,3.02,100,39.88,0.828,20.151
2003/04/08,16.98,7.94,0,79.18,25.75,1.77,21.452
2003/04/09,18.16,6.62,0,79.99,20.94,1.67,21.493
2003/04/10,19.4,6.22,0,84.4,19.88,1.443,22.351
2003/04/11,19.45,5.43,0,100,36.04,0.688,16.815
2003/04/12,20.69,7.08,0,100,35.02,0.878,21.076
2003/04/13,23.57,6.3,0,100,36.9,0.758,23.316
2003/04/14,23.32,8.05,0,100,44.77,0.758,21.081
2003/04/15,24.13,12.56,0,100,40.44,0.967,22.887
2003/04/16,24.33,13.68,0,100,41.76,0.947,17.291
2003/04/17,23.26,15,6.18,100,52.98,1.19,10.09
2003/04/18,19.14,12.33,1.22,100,61.22,0.834,10.317
2003/04/19,24.14,9.75,2.06,100,40.48,1.125,15.75
2003/04/20,24.06,12.68,0,92,32.73,1.001,21.633
2003/04/21,21.83,10.65,0,100,41.12,0.83,21.044
2003/04/22,24.09,10.27,0,100,38.77,0.795,22.824
2003/04/23,24.55,13.37,0,100,40.11,0.882,21.697
2003/04/24,24.44,10.04,0,100,37.46,0.903,22.994
2003/04/25,26.78,12.52,0,100,33.61,0.924,24.017
2003/04/26,21.07,15.12,2.99,100,62.35,0.966,5.976
2003/04/27,16.65,10.96,13.77,100,74.65,1.382,2.654
2003/04/28,18.19,10.11,8.43,100,59.52,0.958,12.706
2003/04/29,17.81,10.72,3.86,100,57.6,0.928,14.436
2003/04/30,24.02,7.8,0,100,38.5,0.703,21.568
2003/05/01,27.72,11.42,1.25,100,36.98,1.1,15.495
2003/05/02,23.2,8.93,0,100,38.18,0.948,24.019
2003/05/03,21.82,12,0,76.57,21.83,1.6,19.852
2003/05/04,18.26,8.48,0,64.65,16.07,1.615,25.482
2003/05/05,15.52,6.83,0,63.99,14.75,1.987,25.903
2003/05/06,16.06,5.46,0,77.5,19.92,1.521,25.767
2003/05/07,19.44,5.05,0,84,20.05,1.118,25.631
2003/05/08,19.64,6.22,0,100,35.85,1.086,15.172
2003/05/09,15.44,10.06,7.67,100,60.32,1.267,4.122
2003/05/10,22.07,7.1,0,100,32.12,0.937,25.827
2003/05/11,23.93,8.97,0,100,34.43,1.045,25.21
2003/05/12,23.65,16.73,0,84.27,38.2,1.253,10.678
2003/05/13,16.11,15.88,22.58,92.66,77.36,2.851,1.957
2003/05/14,22.16,13.69,0,100,55.41,1.057,13.075
2003/05/15,19.04,11.52,6.76,100,65.14,1.184,4.161
2003/05/16,19.6,12.57,3.39,100,63.38,0.9,11.415
2003/05/17,23.31,12.77,0,100,49.09,0.793,19.812
2003/05/18,21.06,12.66,7.73,100,63.86,1.097,10.981
2003/05/19,25.6,17.11,0,100,55.69,0.922,21.082
2003/05/20,28.19,14.15,0,100,43.96,0.932,22.029
2003/05/21,27.86,12.67,0,100,36.98,0.913,27.275
2003/05/22,27.19,14.2,0,96.89,38.28,0.754,23.855
2003/05/23,27.97,14.94,0,100,42.58,0.825,23.536
2003/05/24,28.56,20.33,0,94.68,48,0.592,20.062
2003/05/25,29.11,20.31,0,91.91,44.31,0.587,19.484
2003/05/26,29.69,17.46,0,100,41.99,0.616,24.976
2003/05/27,31.29,18.86,0,100,42.87,0.662,21.744
2003/05/28,30.81,17.5,0,85.4,28.88,0.722,27.14
2003/05/29,30.28,17.05,0,90.55,33.39,0.673,23.948
2003/05/30,31.54,17.68,0,87,29.68,0.914,25.205
2003/05/31,31.34,17.92,0,85.05,29.12,0.732,24.886
2003/06/01,31.52,18.83,0,87,31.98,0.683,22.456
2003/06/02,31.6,19.81,2.11,98.38,42.33,0.604,18.719
2003/06/03,31.4,19.29,2.81,100,44.42,0.652,19.709
2003/06/04,31.39,18.8,0,94.61,38.32,0.651,21.442
2003/06/05,31.23,20.79,0,83.57,36.67,1.095,20.17
2003/06/06,31.26,20.57,0,80.34,33.61,0.893,22.623
2003/06/07,31.9,20.81,0,73.03,28.89,0.982,24.995
2003/06/08,32.48,19.25,15.6,100,37.58,1.256,14.127
2003/06/09,27.57,18.62,2.4,100,56.71,1.11,17.84
2003/06/10,29.46,16.59,0,93,37.44,0.86,24.887
2003/06/11,30.02,17.6,3.75,94.6,39.93,0.868,22.766
2003/06/12,26.22,17.02,0,71.63,30.02,2.504,26.042
2003/06/13,26.37,14.84,0,74.61,27.98,0.822,26.596
2003/06/14,28.23,14.91,0,86.34,32.04,0.939,24.683
2003/06/15,28.74,16.96,7.46,97.77,43.35,0.98,17.423
2003/06/16,27.01,15.47,0,92.08,40.01,1.133,22.229
2003/06/17,26.14,14.29,0,90,37.41,1.167,23.267
2003/06/18,27.8,14.67,0,78,26.47,0.992,24.12
2003/06/19,27.37,14.97,6.37,96.6,42.28,0.927,12.062
2003/06/20,27.16,13.18,0,95.74,38.58,0.844,23.536
2003/06/21,27.12,15.75,0,92.2,41.12,0.913,14.169
2003/06/22,28.24,15.69,5.15,98.1,43.01,0.878,19.386
2003/06/23,28.82,14.36,0,100,39.53,0.787,26.587
2003/06/24,30.79,16.42,0,100,40.58,0.844,23.942
2003/06/25,31.43,18.13,0,92.99,37.24,0.896,22.231
2003/06/26,30.84,18.84,0,91,38.16,1.013,19.946
2003/06/27,29.05,18.59,0,64.89,25.14,1.359,25.178
2003/06/28,29.65,18.02,0,63.57,19.53,1.222,25.679
2003/06/29,30.56,18.76,0,64.8,20.23,1.046,26.889
2003/06/30,31.88,18.65,0,88.71,33.11,0.844,19.533
2003/07/01,32.33,19.28,0,92.97,37.41,0.973,23.539
2003/07/02,33.29,19.94,0,78.01,25.79,0.874,23.065
2003/07/03,33.31,20.74,0,85.26,33.67,0.798,21.443
2003/07/04,33.32,21.34,0,88.06,37.39,1.003,21.401
2003/07/05,30.6,20.39,0,45.83,19.7,2.466,27.783
2003/07/06,35.35,18.04,0,70.15,11.46,0.897,26.621
2003/07/07,32.37,18.42,0,66.65,13.95,0.731,25.163
2003/07/08,34,20.49,0,63.51,14.23,0.95,22.915
2003/07/09,34.2,20.39,0,78.44,26.24,0.843,21.881
2003/07/10,34.62,20.17,0,72.63,16.79,1.019,21.787
2003/07/11,34.71,20.68,0,83.78,30.8,1.017,23.264
2003/07/12,35.78,21.26,0,43.27,11.63,1.014,24.086
2003/07/13,32.64,20.93,0,68.6,24.11,0.875,21.835
2003/07/14,33.33,22.64,0,58.99,20.14,0.796,21.813
2003/07/15,35.39,22.27,0,42.32,12.7,0.801,21.769
2003/07/16,36.71,22.56,0,48.64,12.65,0.867,22.525
2003/07/17,36.71,22.8,0,76.06,24.75,0.844,23.602
2003/07/18,34.61,23.08,0,68.94,26.63,0.732,21.301
2003/07/19,34.89,23.93,0,68.56,26.64,0.884,19.936
2003/07/20,34.2,22.83,0,67.38,25.15,0.57,21.759
2003/07/21,35.27,24.07,0,64.66,23.28,0.673,20.118
2003/07/22,35.65,25.4,0,63.59,25.24,0.737,19.5
2003/07/23,41.51,24.95,0,78.08,21.68,0.894,20.278
